ticket_id,created_at,channel,customer_id,msisdn_masked,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20250421-00070,2025-04-21 15:10:00,Mobile App Chat,CUST-1497310,2547324****25,Trans Nzoia,Home,SME,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SHENG,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. kuja bana",Negative,-0.683,Low,Resolved,17,9.00,Billing,AG-31069,Stopped subscription; refunded charges,2,-41,Low
KECS-20251118-00071,2025-11-18 18:46:48,WhatsApp,CUST-6089899,2547217****94,Kiambu,Ruiru,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Daily 1GB (KES 50). ????",Negative,-0.758,Low,Resolved,8,13.39,Tech-Network,AG-68687,Ran network diagnostics; suggested 4G/5G settings,3,-56,Medium
KECS-20240905-00072,2024-09-05 08:33:44,Mobile App Chat,CUST-9970246,2547299****44,Makueni,Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Nuisance/silent calls,Complaint,SW,"Hi KifaruTel, Nuisance/silent calls on my Voice & SMS. My number: 1622** (masked). mtanirefund?",Neutral,0.275,High,Resolved,14,43.34,Tech-Network,AG-14856,Reset account credentials,4,-24,Low
KECS-20240805-00073,2024-08-05 18:02:25,Retail Shop,CUST-8628902,2547330****10,Bomet,Town,Enterprise,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Inquiry,EN,How do I about Data Bundles: Coverage/4G/5G unavailable. Bundle: YouTube Pack (KES 50).,Negative,-0.773,Low,Escalated,34,24.92,Tech-Network,AG-67850,Ran network diagnostics; suggested 4G/5G settings,,,Low
KECS-20240706-00074,2024-07-06 22:03:10,WhatsApp,CUST-4466574,2547374****44,Kilifi,Market,Enterprise,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Request Refund/Reversal,SW,Naomba reversal/refund. Voice & SMS: Can't make/receive calls. Amount KES 200. My number: 0293** (masked). imekwama,Negative,-0.655,High,Resolved,13,60.00,Tech-Network,AG-07229,Explained charges and plan details,2,,Medium
KECS-20250615-00075,2025-06-15 14:23:08,Call Center,CUST-6099353,2547875****25,Nairobi,Kasarani,Consumer,Home 4G Router,Data Bundles,Data Bundles,Slow internet / buffering,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Slow internet / buffering. Amount KES 100. Bundle: Night 2GB (KES 100).,Negative,-0.530,Medium,Pending,10,17.34,Tech-Network,AG-65207,Ran network diagnostics; suggested 4G/5G settings,,,Low
KECS-20250523-00076,2025-05-23 07:32:45,Call Center,CUST-2235697,2547252****92,Kisumu,Kondele,SME,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SHENG,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. si fair",Neutral,0.325,Low,Pending,19,19.59,Billing,AG-81684,Stopped subscription; educated on opt-in,,,Low
KECS-20250115-00077,2025-01-15 06:22:42,Email,CUST-8942104,2547478****03,Murang'a,Market,Consumer,Postpaid,Data Bundles,Data Bundles,Billing for data,Complaint,EN,"Hi KifaruTel, Billing for data on my Data Bundles. Bundle: Daily 200MB (KES 20).",Neutral,0.376,Medium,Resolved,22,21.70,Tech-Network,AG-00335,Refreshed data balance; advised restart phone,3,16,Low
KECS-20240623-00078,2024-06-23 05:39:11,Facebook,CUST-0461849,2547926****48,Nairobi,Karen,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Inquiry,SW,Nahitaji kujua about Mobile Money: PIN reset / locked account. Transaction ref: M150947. mtanirefund?,Negative,-0.679,Medium,Resolved,23,20.42,MobileMoney,AG-16761,Advised PIN reset,1,28,Low
KECS-20240605-00079,2024-06-05 15:27:38,WhatsApp,CUST-0455611,2547002****66,Uasin Gishu,Eldoret,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Request Refund/Reversal,SHENG,Naomba reversal/refund. Mobile Money: Fraud / scam report. Amount KES 20. Transaction ref: M801520. si fair ??,Negative,-0.871,Medium,Escalated,5,66.63,MobileMoney,AG-37447,Advised PIN reset,,,Medium
KECS-20241220-00080,2024-12-20 14:29:52,Call Center,CUST-5089935,2547889****28,Uasin Gishu,Turbo,SME,Postpaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Inquiry,SHENG,Need clarification about SIM & Registration: SIM not registered / SIM swap. My number: 9729** (masked). kuja bana,Negative,-0.476,Medium,Pending,17,31.35,Care-General,AG-27716,Guided SIM replacement process,,,Medium
KECS-20251021-00081,2025-10-21 07:37:42,SMS/USSD,CUST-0880199,2547488****75,Meru,Meru Town,Consumer,Prepaid,Data Bundles,Data Bundles,Billing for data,Complaint,SW,"Hi KifaruTel, Billing for data on my Data Bundles. Bundle: Monthly 10GB (KES 1000). hii ni noma",Negative,-0.653,Medium,Resolved,12,14.20,Tech-Network,AG-77517,Ran network diagnostics; suggested 4G/5G settings,2,,Medium
KECS-20250710-00082,2025-07-10 01:35:41,WhatsApp,CUST-8270808,2547697****66,Nairobi,Karen,Consumer,Prepaid,Roaming & International,Roaming & International,Data roaming settings,Complaint,EN,"Hi KifaruTel, Data roaming settings on my Roaming & International. My number: 2614** (masked).",Negative,-0.435,Medium,Resolved,11,7.55,Care-General,AG-51609,Explained charges and plan details,2,-23,Low
KECS-20250418-00083,2025-04-18 00:27:54,Mobile App Chat,CUST-5158799,2547684****24,Busia,Stage,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,SHENG,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Night 2GB (KES 100). msee",Neutral,-0.091,Medium,Resolved,7,15.97,Tech-Network,AG-94522,Logged coverage complaint for optimization,4,-13,Low
KECS-20250614-00084,2025-06-14 19:19:08,Call Center,CUST-3973598,2547933****48,West Pokot,Stage,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,SW,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Monthly 10GB (KES 1000). mko wapi",Negative,-0.754,Medium,Resolved,14,4.89,Tech-Network,AG-06665,Logged coverage complaint for optimization,1,,Medium
KECS-20240724-00085,2024-07-24 05:46:59,Call Center,CUST-2688615,2547335****73,Bungoma,Stage,Consumer,Prepaid,Device Financing,Device Financing,Installment payment issue,Report Fraud,EN,Please help! Fraud/scam on my line. Device Financing: Installment payment issue. Amount KES 5000.,Negative,-0.808,Medium,Resolved,10,16.74,Billing,AG-98515,Reset account credentials,4,-9,Low
KECS-20251203-00086,2025-12-03 13:02:09,Twitter/X,CUST-5811288,2547013****01,Makueni,Market,SME,Postpaid,Data Bundles,Data Bundles,Night bundle / validity confusion,Report Fraud,EN,Please help! Fraud/scam on my line. Data Bundles: Night bundle / validity confusion. Amount KES 50. Bundle: TikTok Pack (KES 50).,Negative,-0.685,Medium,Pending,21,10.01,Tech-Network,AG-88770,Logged coverage complaint for optimization,,,Medium
KECS-20240226-00087,2024-02-26 21:26:32,Call Center,CUST-7660728,2547326****09,Garissa,Town,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Inquiry,EN,How do I about Data Bundles: Data depleted too fast. Bundle: TikTok Pack (KES 50).,Negative,-0.654,Medium,Resolved,10,16.88,Tech-Network,AG-90158,Refreshed data balance; advised restart phone,1,-19,Low
KECS-20250408-00088,2025-04-08 10:27:11,WhatsApp,CUST-1397552,2547314****99,Nyeri,Town,Consumer,Home Fiber,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. ????",Negative,-0.313,Low,Pending,11,14.68,Billing,AG-08781,Stopped subscription; refunded charges,,,Medium
KECS-20241010-00089,2024-10-10 02:39:00,Email,CUST-4110809,2547969****94,Kisii,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,EN,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: YouTube Pack (KES 50).",Negative,-0.498,Low,Resolved,17,8.64,Tech-Network,AG-81291,Credited bundle; explained validity,2,,Low
KECS-20240413-00090,2024-04-13 23:43:39,SMS/USSD,CUST-3856770,2547051****18,Meru,Nkubu,Consumer,Prepaid,Data Bundles,Data Bundles,Billing for data,Praise,SW,Great support KifaruTel customer care. Data Bundles issue ilirekebishwa. Bundle: Weekly 5GB (KES 200). kwani mbona ??,Positive,0.668,Medium,Resolved,13,13.70,Tech-Network,AG-37314,Refreshed data balance; advised restart phone,5,91,Low
KECS-20240714-00091,2024-07-14 09:54:38,WhatsApp,CUST-3029922,2547809****13,Kitui,Home,Consumer,Home 4G Router,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,SHENG,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 8432** (masked). si poa ????",Negative,-0.439,Low,Pending,44,6.48,Tech-Network,AG-17773,Escalated to technical team,,,Medium
KECS-20241214-00092,2024-12-14 21:45:27,Twitter/X,CUST-8629127,2547990****65,Kakamega,Mumias,Consumer,Home Fiber,Home Internet,Home Internet,Installation delay,Request Refund/Reversal,SW,"Naomba reversal/refund. Home Internet: Installation delay. Amount KES 50. Location: Mumias, Kakamega. mko wapi",Neutral,0.268,Medium,Resolved,24,62.36,Tech-Fiber,AG-66210,Applied service credit after downtime,3,-24,Low
KECS-20251110-00093,2025-11-10 11:54:25,Call Center,CUST-6959463,2547688****21,Kajiado,Kitengela,SME,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Request Refund/Reversal,EN,Naomba reversal/refund. SIM & Registration: Line blocked / SIM not working. Amount KES 5000. My number: 1498** (masked). !!!,Negative,-0.782,High,Resolved,3,16.98,Care-General,AG-35651,Guided PUK unlock,1,-30,Low
KECS-20250803-00094,2025-08-03 20:16:01,Call Center,CUST-3843098,2547839****69,Murang'a,Market,Consumer,Prepaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Complaint,EN,"Hi KifaruTel, KYC/ID verification issue on my SIM & Registration. My number: 9611** (masked). ??!!!",Neutral,0.135,High,Resolved,37,47.72,Care-General,AG-84902,Performed line refresh,3,,Low
KECS-20240604-00095,2024-06-04 14:03:22,SMS/USSD,CUST-5779071,2547416****16,Migori,Town,SME,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SHENG,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 7690** (masked). mbona sasa ????!!!",Negative,-0.848,Low,Resolved,29,2.93,Care-General,AG-84894,Verified KYC documents; updated profile,4,,Medium
KECS-20250607-00096,2025-06-07 06:38:21,Email,CUST-7908075,2547957****86,Nakuru,Nakuru Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Report Fraud,EN,Please help! Fraud/scam on my line. VAS/Subscriptions: Unwanted premium subscription. Amount KES 100. ...,Neutral,0.345,Low,Resolved,16,2.23,Billing,AG-39521,Stopped subscription; refunded charges,5,1,Low
KECS-20250106-00097,2025-01-06 12:31:56,Mobile App Chat,CUST-6365564,2547729****27,Nairobi,Kasarani,Consumer,Postpaid,Mobile Money,Mobile Money,Till/PayBill not reflecting,Inquiry,EN,Need clarification about Mobile Money: Till/PayBill not reflecting. Transaction ref: M497859.,Negative,-0.378,Medium,Resolved,4,8.85,MobileMoney,AG-84347,Checked transaction status; advised retry,2,,Medium
KECS-20250917-00098,2025-09-17 18:44:48,Call Center,CUST-9399824,2547558****99,Machakos,Athi River,Enterprise,Home Fiber,Voice & SMS,Voice & SMS,Unwanted promo SMS,Inquiry,EN,Nahitaji kujua about Voice & SMS: Unwanted promo SMS. My number: 0347** (masked).,Negative,-0.640,Medium,Resolved,9,20.82,Tech-Network,AG-58845,Logged complaint for follow-up,1,-39,Medium
KECS-20241110-00099,2024-11-10 09:30:37,Retail Shop,CUST-1326111,2547780****33,Nairobi,Westlands,Consumer,Prepaid,Home Internet,Home Internet,Installation delay,Complaint,EN,"Hi KifaruTel, Installation delay on my Home Internet. Location: Westlands, Nairobi.",Negative,-0.624,Medium,Escalated,30,48.74,Tech-Fiber,AG-62202,Applied service credit after downtime,,,Medium
KECS-20250726-00100,2025-07-26 21:44:03,WhatsApp,CUST-8317456,2547424****40,Kericho,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Report Fraud,SHENG,Please help! Fraud/scam on my line. Mobile Money: Wrong recipient / reversal request. Amount KES 1000. Transaction ref: M666843. mbona sasa,Negative,-0.897,High,Resolved,4,60.00,MobileMoney,AG-99796,Raised reversal ticket,3,-57,Low
KECS-20250817-00101,2025-08-17 20:50:12,WhatsApp,CUST-1224179,2547749****42,Mombasa,Likoni,SME,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SW,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M331307. sasa hivi",Neutral,0.438,High,Pending,13,84.01,MobileMoney,AG-44846,Checked transaction status; advised retry,,,Low
KECS-20250709-00102,2025-07-09 12:13:07,WhatsApp,CUST-6013673,2547037****14,Nairobi,CBD,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Inquiry,EN,Nauliza tu about Data Bundles: Data depleted too fast. Bundle: YouTube Pack (KES 50).,Neutral,0.067,High,Resolved,41,83.83,Tech-Network,AG-61872,Advised app update and cache clear,3,39,Low
KECS-20250108-00103,2025-01-08 18:46:11,Twitter/X,CUST-0052812,2547735****78,Kiambu,Ruiru,SME,Prepaid,Mobile Money,Mobile Money,Agent/float issue,Complaint,EN,"Hi KifaruTel, Agent/float issue on my Mobile Money. Transaction ref: M354897. ??",Neutral,0.211,Medium,Resolved,50,6.85,MobileMoney,AG-13271,Raised reversal ticket,4,,Low
KECS-20240816-00104,2024-08-16 21:52:41,SMS/USSD,CUST-6387829,2547456****73,Meru,Meru Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Nuisance/silent calls,Complaint,EN,"Hi KifaruTel, Nuisance/silent calls on my Voice & SMS. My number: 4857** (masked).",Neutral,0.315,Medium,Resolved,7,5.88,Tech-Network,AG-59351,Explained charges and plan details,2,,Low
KECS-20240317-00105,2024-03-17 16:54:01,Call Center,CUST-8014138,2547113****19,Siaya,Home,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,SW,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Home, Siaya. tafadhali",Negative,-0.709,Medium,Resolved,18,38.54,Tech-Fiber,AG-05865,Raised outage incident; provided ETA,2,,Medium
KECS-20241005-00106,2024-10-05 00:55:14,Twitter/X,CUST-4577600,2547490****88,Trans Nzoia,Home,SME,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Report Fraud,SHENG,Please help! Fraud/scam on my line. Mobile Money: Wrong recipient / reversal request. Amount KES 1000. Transaction ref: M430463. msee,Negative,-0.292,Low,Pending,9,3.36,MobileMoney,AG-65939,Escalated to payments team,,,Low
KECS-20250319-00107,2025-03-19 06:01:34,Mobile App Chat,CUST-9610556,2547613****58,Nairobi,CBD,Consumer,Prepaid,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,SW,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: Night 2GB (KES 100). nisaidie",Negative,-0.662,Low,Resolved,15,7.22,Tech-Network,AG-72791,Logged coverage complaint for optimization,1,-38,Medium
KECS-20250625-00108,2025-06-25 23:21:01,Call Center,CUST-8331465,2547911****59,Nairobi,Karen,Enterprise,Pocket WiFi,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,EN,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 1790** (masked).",Negative,-0.937,Low,Resolved,18,9.55,Care-General,AG-27837,Guided PUK unlock,1,-50,Medium
KECS-20250930-00109,2025-09-30 03:26:12,Web Portal,CUST-3388487,2547920****07,Machakos,Athi River,Consumer,Pocket WiFi,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Daily 1GB (KES 50). ????",Neutral,-0.215,Medium,Resolved,21,26.27,Tech-Network,AG-14770,Logged coverage complaint for optimization,3,23,Low
KECS-20250523-00110,2025-05-23 13:34:16,Mobile App Chat,CUST-0384576,2547205****43,Nairobi,Karen,Consumer,Home 4G Router,Home Internet,Home Internet,Billing / plan upgrade,Complaint,EN,"Hi KifaruTel, Billing / plan upgrade on my Home Internet. Location: Karen, Nairobi.",Negative,-0.767,Low,Pending,7,10.28,Tech-Fiber,AG-81238,Advised plan upgrade/relocation process,,,Medium
KECS-20240427-00111,2024-04-27 20:02:43,WhatsApp,CUST-9251881,2547252****20,Uasin Gishu,Eldoret,Consumer,Prepaid,Account/App,Account/App,Airtime top-up failure,Inquiry,EN,Nahitaji kujua about Account/App: Airtime top-up failure. My number: 5782** (masked).,Negative,-0.878,Medium,Pending,8,8.73,Care-General,AG-24826,Provided troubleshooting steps,,,Medium
KECS-20250815-00112,2025-08-15 05:03:04,Web Portal,CUST-7975736,2547609****77,Kericho,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,SW,Kindly advise about Mobile Money: Transaction failed / delayed. Transaction ref: M292913. hii ni noma,Negative,-0.218,High,Resolved,22,15.03,MobileMoney,AG-04633,Blocked suspicious account and guided reporting,2,,Medium
KECS-20251004-00113,2025-10-04 08:35:08,Retail Shop,CUST-2793714,2547521****86,Vihiga,Market,Consumer,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,EN,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 7264** (masked). ...",Negative,-0.675,Medium,Resolved,19,20.70,Care-General,AG-81298,Performed line refresh,3,-51,Medium
KECS-20240204-00114,2024-02-04 02:28:07,Email,CUST-9038498,2547302****01,Makueni,Market,Consumer,Prepaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Complaint,EN,"Hi KifaruTel, SIM not registered / SIM swap on my SIM & Registration. My number: 0940** (masked).",Negative,-0.777,Low,Pending,18,2.21,Care-General,AG-33977,Guided SIM replacement process,,,Medium
KECS-20241119-00115,2024-11-19 20:38:25,Web Portal,CUST-4586833,2547901****99,Kiambu,Juja,Consumer,Postpaid,Home Internet,Home Internet,Installation delay,Complaint,SW,"Hi KifaruTel, Installation delay on my Home Internet. Location: Juja, Kiambu. imepotea ??",Negative,-0.983,Medium,Pending,50,63.88,Tech-Fiber,AG-68147,Raised outage incident; provided ETA,,,Medium
KECS-20241001-00116,2024-10-01 20:18:15,Mobile App Chat,CUST-5569902,2547355****08,Kericho,Home,Consumer,Postpaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,SHENG,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 1396** (masked). kuja bana ??",Negative,-0.705,Low,Resolved,17,9.19,Tech-Network,AG-44144,Provided troubleshooting steps,5,-1,Medium
KECS-20240820-00117,2024-08-20 12:10:18,SMS/USSD,CUST-4384215,2547031****52,Narok,Town,Consumer,Postpaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Complaint,EN,"Hi KifaruTel, KYC/ID verification issue on my SIM & Registration. My number: 2996** (masked). ??",Neutral,0.018,Medium,Resolved,12,4.37,Care-General,AG-04617,Assisted eSIM activation,4,,Low
KECS-20250820-00118,2025-08-20 16:10:22,Retail Shop,CUST-1422410,2547988****21,Wajir,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,SHENG,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: Night 2GB (KES 100). nimechoka ????",Negative,-0.816,Medium,Resolved,9,8.56,Tech-Network,AG-35334,Credited bundle; explained validity,1,16,Medium
KECS-20240829-00119,2024-08-29 20:29:54,Twitter/X,CUST-1717477,2547332****71,Nakuru,Gilgil,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. ????",Negative,-0.456,Medium,Resolved,22,37.94,Billing,AG-54538,Stopped subscription; educated on opt-in,2,-61,Medium
